"municipio","COUNT(municipio)","mes","ano","AVG(tempo_atracado)","AVG(tempo_estadia)"
Barra dos Coqueiros,1,"45,899999999965","2019",0.0,45.0
Barra dos Coqueiros,1,"48,633333333302","2019",0.0,0.0
Barra dos Coqueiros,1,"5,0000000000582","2019",0.0,4.0
Barra dos Coqueiros,1,"5,3666666666977","2019",0.0,5.0
Barra dos Coqueiros,1,"51,383333333361","2019",0.0,50.0
Barra dos Coqueiros,1,"6,8333333332557","2019",0.0,6.0
Barra dos Coqueiros,1,"61,549999999988","2019",0.0,61.0
Barra dos Coqueiros,1,"66,466666666791","2019",0.0,1.0
Barra dos Coqueiros,1,"69,300000000105","2019",0.0,69.0
Barra dos Coqueiros,1,"7,6333333332441","2019",0.0,7.0
Barra dos Coqueiros,1,"71,766666666779","2019",2.0,70.0
Barra dos Coqueiros,1,"9,2999999999302","2019",0.0,9.0
Barra dos Coqueiros,1,"94,79999999993","2019",3.0,81.0
Belmonte,1,"133,99999999988","2019",52.0,108.0
Belmonte,1,"41,083333333314","2019",4.0,40.0
Belmonte,1,"48,833333333256","2019",5.0,48.0
Belmonte,1,"50,16666666657","2019",9.0,49.0
Belmonte,1,"50,916666666744","2019",13.0,49.0
Belmonte,1,"51,999999999942","2019",7.0,50.0
Belmonte,1,"52,250000000058","2019",5.0,51.0
Belmonte,1,"53,666666666802","2019",15.0,53.0
Belmonte,1,"55,250000000058","2019",15.0,54.0
Belmonte,1,"57,249999999942","2019",15.0,56.0
Belmonte,1,"58,833333333372","2019",19.0,58.0
Belmonte,1,"69,833333333256","2019",30.0,67.0
Belmonte,1,"86,000000000058","2019",48.0,85.0
Cabedelo,1,"117,16666666669","2019",3.0,54.0
Cabedelo,1,"122,81666666659","2019",20.0,92.0
Cabedelo,1,"145,63333333342","2019",2.0,103.0
Cabedelo,1,"149,16666666674","2019",5.0,138.0
Cabedelo,1,"20,766666666605","2019",6.0,17.0
Cabedelo,1,"33,216666666674","2019",5.0,25.0
Cabedelo,1,"36","2019",8.0,30.0
Cabedelo,1,"43,083333333372","2019",5.0,33.0
Cabedelo,1,"69,866666666698","2019",1.0,68.0
Candeias,1,"10,749999999942","2019",1.0,9.0
Candeias,1,"100,10000000009","2019",3.0,32.0
Candeias,1,"102,50000000006","2019",3.0,31.0
Candeias,1,"103,91666666663","2019",5.0,50.0
Candeias,1,"12,666666666744","2019",3.0,11.0
Candeias,1,"142,63333333324","2019",2.0,49.0
Candeias,1,"15,166666666686","2019",4.0,13.0
Candeias,1,"16,5","2019",3.0,14.0
Candeias,1,"172,66666666669","2019",0.0,61.0
Candeias,1,"176,4833333334","2019",2.0,29.0
Candeias,1,"186,6333333333","2019",2.0,184.0
Candeias,1,"192,16666666669","2019",5.0,21.0
Candeias,1,"202,75000000012","2019",3.0,54.0
Candeias,1,"205,08333333337","2019",2.0,134.0
Candeias,1,"216,33333333337","2019",2.0,60.0
Candeias,1,"22,749999999942","2019",2.0,21.0
Candeias,1,"22,750000000116","2019",1.0,19.0
Candeias,1,"22,833333333372","2019",4.0,20.0
Candeias,1,"23,333333333256","2019",1.0,22.0
Candeias,1,"25,750000000116","2019",3.0,24.0
Candeias,1,"25,833333333372","2019",3.0,14.0
Candeias,1,"252,16666666669","2019",3.0,39.0
Candeias,1,"26,083333333314","2019",1.0,21.0
Candeias,1,"26,483333333395","2019",2.0,12.0
Candeias,1,"26,666666666802","2019",3.0,24.0
Candeias,1,"27,416666666628","2019",3.0,24.0
Candeias,1,"27,75","2019",2.0,26.0
Candeias,1,"29,499999999942","2019",2.0,27.0
Candeias,1,"290,33333333326","2019",2.0,96.0
Candeias,1,"30","2019",4.0,21.0
Candeias,1,"30,666666666744","2019",3.0,27.0
Candeias,1,"308,23333333328","2019",3.0,92.0
Candeias,1,"32,166666666744","2019",3.0,30.0
Candeias,1,"32,333333333256","2019",2.0,30.0
Candeias,1,"32,499999999942","2019",3.0,29.0
Candeias,1,"33,833333333256","2019",3.0,28.0
Candeias,1,"332,58333333337","2019",5.0,24.0
Candeias,1,"34,250000000058","2019",3.0,31.0
Candeias,1,"35,283333333267","2019",5.0,31.0
Candeias,1,"37,416666666744","2019",9.0,27.0
Candeias,1,"373,9166666668","2019",1.0,169.0
Candeias,1,"39,666666666744","2019",5.0,37.0
Candeias,1,"395,21666666673","2019",2.0,169.0
Candeias,1,"407,53333333338","2019",3.0,103.0
Candeias,1,"41,499999999942","2019",6.0,23.0
Candeias,1,"42,383333333361","2019",4.0,19.0
Candeias,1,"43,833333333372","2019",1.0,41.0
Candeias,1,"44,166666666744","2019",4.0,41.0
Candeias,1,"46,216666666616","2019",3.0,27.0
Candeias,1,"47,666666666628","2019",3.0,38.0
Candeias,1,"48,166666666686","2019",3.0,40.0
Candeias,1,"483,28333333321","2019",2.0,196.0
Candeias,1,"49,41666666657","2019",4.0,47.0
Candeias,1,"49,666666666686","2019",6.0,42.0
Candeias,1,"5,7833333333256","2019",0.0,4.0
Candeias,1,"51,166666666686","2019",2.0,43.0
Candeias,1,"525","2019",2.0,130.0
Candeias,1,"53,416666666686","2019",5.0,28.0
Candeias,1,"54,83333333343","2019",2.0,53.0
Candeias,1,"55,166666666802","2019",5.0,34.0
Candeias,1,"56,733333333337","2019",1.0,42.0
Candeias,1,"565,40000000002","2019",4.0,91.0
Candeias,1,"57,333333333372","2019",3.0,55.0
Candeias,2,"60,249999999942","2019",3.5,55.5
Candeias,1,"60,583333333314","2019",2.0,26.0
Candeias,1,"600,34999999992","2019",4.0,228.0
Candeias,1,"62,33333333343","2019",5.0,29.0
Candeias,1,"65,666666666628","2019",5.0,42.0
Candeias,1,"67,999999999884","2019",2.0,36.0
Candeias,1,"69,249999999942","2019",0.0,66.0
Candeias,1,"70,333333333314","2019",3.0,68.0
Candeias,1,"72,583333333314","2019",1.0,19.0
Candeias,1,"72,916666666686","2019",4.0,70.0
Candeias,1,"731,03333333333","2019",4.0,204.0
Candeias,1,"74,166666666744","2019",2.0,23.0
Candeias,1,"76,000000000116","2019",2.0,53.0
Candeias,1,"779,16666666674","2019",3.0,229.0
Candeias,1,"78,416666666628","2019",6.0,72.0
Candeias,1,"80,733333333163","2019",2.0,24.0
Candeias,1,"83,499999999942","2019",4.0,50.0
Candeias,1,"837,16666666669","2019",5.0,63.0
Candeias,1,"85,916666666628","2019",4.0,39.0
Candeias,1,"87,633333333302","2019",3.0,20.0
Candeias,1,"88,250000000058","2019",3.0,19.0
Candeias,1,"9,0833333334303","2019",1.0,8.0
Candeias,1,"9,4166666666279","2019",1.0,8.0
